crop,country,correction_bnusd_per_mha
cabbage,ECU,0.27300569228827953
cabbage,EGY,-0.4786640405654907
cabbage,ERI,-7.5
cabbage,ESP,-5.653650999069214
cabbage,EST,-5.403332233428955
cabbage,ETH,-0.5149490237236023
cabbage,FIN,-7.5
cabbage,FJI,-7.5
cabbage,FRA,-7.5
cabbage,GAB,-7.5
cabbage,GBR,-7.5
cabbage,GEO,-2.1221293807029724
cabbage,GHA,-5.134777784347534
cabbage,GIN,-7.5
cabbage,GMB,-7.5
cabbage,GNB,-7.5
cabbage,GNQ,7.5
cabbage,GRC,-7.226701736450195
cabbage,GRD,-7.420429229736328
cabbage,GTM,-6.988029956817627
cabbage,GUF,-7.5
cabbage,GUY,-7.5
cabbage,HND,-5.419196367263794
cabbage,HRV,4.4467933177948
cabbage,HTI,-7.5
cabbage,HUN,-2.0235419273376465
cabbage,IDN,-6.554232120513916
cabbage,IND,-6.240591287612915
cabbage,IRL,-5.338444948196411
cabbage,IRN,-6.012084484100342
cabbage,IRQ,-1.8693599700927734
cabbage,ISR,-3.733236789703369
cabbage,ITA,-6.454138278961182
cabbage,JAM,-7.5
cabbage,JOR,-4.395251750946045
cabbage,JPN,-7.5
cabbage,KAZ,-1.3434158563613892
cabbage,KEN,-3.0873539447784424
cabbage,KGZ,-2.9763596057891846
cabbage,KHM,-7.5
cabbage,KOR,-2.1875731348991394
cabbage,LAO,-7.5
cabbage,LBN,-7.5
cabbage,LBR,-7.5
cabbage,LBY,-7.5
cabbage,LKA,-7.5
cabbage,LSO,-7.112387418746948
cabbage,LTU,-3.707663416862488
cabbage,LUX,-7.5
cabbage,LVA,-1.1321686506271362
cabbage,MAR,-0.1543542742729187
cabbage,MDA,0.24402574449777603
cabbage,MDG,-7.377500057220459
cabbage,MEX,-2.173175811767578
cabbage,MKD,-4.161443471908569
cabbage,MLI,-6.188505172729492
cabbage,MLT,-3.2015016674995422
cabbage,MMR,-6.818276882171631
cabbage,MNE,-6.253629207611084
cabbage,MNG,-6.963053226470947
cabbage,MOZ,-7.5
cabbage,MRT,-7.5
cabbage,MUS,-7.5
cabbage,MWI,-5.0065598487854
cabbage,MYS,-6.92090916633606
cabbage,NAM,-7.5
cabbage,NER,-2.6768875122070312
cabbage,NGA,-7.5
cabbage,NIC,-7.5
cabbage,NLD,-0.34801897406578064
cabbage,NOR,-7.5
cabbage,NPL,-4.2308642864227295
cabbage,NZL,-5.788961172103882
cabbage,OMN,-6.66875696182251
cabbage,PAK,-0.9667724370956421
cabbage,PAN,-7.5
cabbage,PER,0.6058347225189209
cabbage,PHL,-4.6748292446136475
cabbage,PNG,-6.301989316940308
cabbage,POL,-2.654982328414917
cabbage,PRI,-7.5
cabbage,PRT,-6.065610885620117
cabbage,PRY,-7.5
cabbage,PSE,-7.5
cabbage,ROU,-4.784878730773926
cabbage,RUS,-1.604999601840973
cabbage,RWA,-1.5909690856933594
cabbage,SAU,-7.5
cabbage,SDN,-7.5
cabbage,SEN,-7.5
cabbage,SLB,-7.5
cabbage,SLE,-7.5
cabbage,SLV,-0.0
cabbage,SOM,-7.5
cabbage,SRB,-2.1783902645111084
cabbage,SSD,-7.5
cabbage,STP,-7.5
cabbage,SUR,-7.5
cabbage,SVK,-3.3073067665100098
cabbage,SVN,-1.693990021944046
cabbage,SWE,-7.5
cabbage,SWZ,-7.5
cabbage,SYR,-6.312994956970215
cabbage,TCD,-7.5
cabbage,TGO,-4.2404139041900635
cabbage,THA,-6.584109306335449
cabbage,TJK,-4.459217309951782
cabbage,TKM,-5.978595733642578
cabbage,TLS,-6.457099914550781
cabbage,TTO,-7.5
cabbage,TUN,1.2486319541931152
cabbage,TUR,-1.9783172011375427
cabbage,TWN,-6.364569664001465
cabbage,TZA,-2.512868046760559
cabbage,UGA,0.0
cabbage,UKR,-0.01706572249531746
cabbage,URY,-4.911234378814697
cabbage,USA,-7.5
cabbage,UZB,-5.22507905960083
cabbage,VEN,-6.734079122543335
cabbage,VNM,-5.894333362579346
cabbage,VUT,-7.5
cabbage,YEM,-7.178340673446655
cabbage,ZAF,-4.697808265686035
cabbage,ZMB,-7.5
cabbage,ZWE,-7.5
carrot,AFG,-5.831543684005737
carrot,AGO,-6.934648036956787
carrot,ALB,-6.5470051765441895
carrot,ARE,-1.6863036751747131
carrot,ARG,-7.5
carrot,ARM,-2.0651740431785583
carrot,ATG,-7.003754615783691
carrot,AUS,-7.5
carrot,AUT,-7.5
carrot,AZE,-1.9545480608940125
carrot,BDI,-7.402304649353027
carrot,BEL,-7.5
carrot,BEN,-5.885702848434448
carrot,BFA,-6.223852157592773
carrot,BGD,-5.1627442836761475
carrot,BGR,-0.627316802740097
carrot,BHS,-7.019063949584961
carrot,BIH,2.469989538192749
carrot,BLR,5.57466733455658
carrot,BLZ,-5.5013487339019775
carrot,BOL,-1.3693407773971558
carrot,BRA,-4.334808349609375
carrot,BRB,-7.5
carrot,BRN,-7.5
carrot,BTN,-4.460861682891846
carrot,BWA,-5.5946455001831055
carrot,CAF,-7.5
carrot,CAN,-4.916377544403076
carrot,CHE,-7.5
carrot,CHL,-7.5
carrot,CHN,-7.5
carrot,CIV,-7.2728822231292725
carrot,CMR,-7.5
carrot,COD,-7.5
carrot,COG,-7.5
carrot,COL,-4.44407320022583
carrot,COM,-7.5
carrot,CPV,-0.6377701163291931
carrot,CRI,-5.462287664413452
carrot,CUB,-4.849483489990234
carrot,CYP,-7.356665372848511
carrot,CZE,-1.1392709016799927
carrot,DEU,-5.526508808135986
carrot,DJI,-7.5
carrot,DNK,-7.5
carrot,DOM,-5.685322284698486
carrot,DZA,-3.725543975830078
carrot,ECU,0.3901900500059128
carrot,EGY,-0.0
carrot,ERI,-7.5
carrot,ESP,-7.360792875289917
carrot,EST,-2.2945148944854736
carrot,ETH,1.0084682703018188
carrot,FIN,-7.5
carrot,FJI,-5.564647674560547
carrot,FRA,-3.550987720489502
carrot,GAB,-7.5
carrot,GBR,-7.5
carrot,GEO,0.12557468935847282
carrot,GHA,-1.656817615032196
carrot,GIN,-7.5
carrot,GMB,-7.5
carrot,GNB,-7.5
carrot,GNQ,7.5
carrot,GRC,-7.5
carrot,GRD,-7.5
carrot,GTM,-6.813197374343872
carrot,GUF,-7.5
carrot,GUY,0.16549605131149292
carrot,HND,-4.477673530578613
carrot,HRV,7.5
carrot,HTI,-7.5
carrot,HUN,-1.1913946866989136
carrot,IDN,-7.493811368942261
carrot,IND,-5.438306570053101
carrot,IRL,-7.5
carrot,IRN,-0.0
carrot,IRQ,-1.043753296136856
carrot,ISR,-7.5
carrot,ITA,-5.913546800613403
carrot,JAM,-5.708413600921631
carrot,JOR,-7.5
carrot,JPN,-7.5
carrot,KAZ,-0.035940010100603104
carrot,KEN,-1.2479735016822815
carrot,KGZ,-1.3569337725639343
carrot,KHM,-6.97159743309021
carrot,KOR,0.9020296037197113
carrot,LAO,-7.5
carrot,LBN,-7.5
carrot,LBR,-7.5
carrot,LBY,-6.818845272064209
carrot,LKA,-7.454741477966309
carrot,LSO,-6.925745725631714
carrot,LTU,-1.1929474771022797
carrot,LUX,-7.5
carrot,LVA,1.904134750366211
carrot,MAR,1.5263648629188538
carrot,MDA,1.1686823517084122
carrot,MDG,-7.326955795288086
carrot,MEX,0.7650212049484253
carrot,MKD,2.3905930519104004
carrot,MLI,-7.5
carrot,MLT,-6.117449998855591
carrot,MMR,-6.233572244644165
carrot,MNE,-5.599610805511475
carrot,MNG,-1.3437159061431885
carrot,MOZ,-7.5
carrot,MRT,-7.5
carrot,MUS,-7.5
carrot,MWI,0.0
carrot,MYS,-6.1402857303619385
carrot,NAM,-7.5
carrot,NER,-7.5
carrot,NGA,-7.5
carrot,NIC,-4.771301984786987
carrot,NLD,5.589639663696289
carrot,NOR,-7.5
carrot,NPL,-6.531605243682861
carrot,NZL,-4.812471032142639
carrot,OMN,-7.3037309646606445
carrot,PAK,-6.593100070953369
carrot,PAN,-7.5
carrot,PER,0.6196704059839249
carrot,PHL,-4.325771331787109
carrot,PNG,-5.942744970321655
carrot,POL,5.981292724609375
carrot,PRI,-7.32573390007019
carrot,PRT,-7.2613465785980225
carrot,PRY,-3.4067338705062866
carrot,PSE,-7.5
carrot,ROU,-2.7100189924240112
carrot,RUS,3.1447850465774536
carrot,RWA,-2.7240976095199585
carrot,SAU,-7.5
carrot,SDN,-6.845722675323486
carrot,SEN,-7.317547798156738
carrot,SLB,-7.5
carrot,SLE,-7.5
carrot,SLV,3.5795193165540695
carrot,SOM,-7.5
carrot,SRB,-1.3236201405525208
carrot,SSD,-7.5
carrot,STP,-7.448774814605713
carrot,SUR,-7.5
carrot,SVK,-5.362136363983154
carrot,SVN,1.960207223892212
carrot,SWE,-7.5
carrot,SWZ,-7.5
carrot,SYR,-5.780167102813721
carrot,TCD,-5.4047136306762695
carrot,TGO,-7.5
carrot,THA,-6.828948497772217
carrot,TJK,2.4145478010177612
carrot,TKM,-5.282649517059326
carrot,TLS,-7.5
carrot,TTO,-7.5
carrot,TUN,1.9217239022254944
carrot,TUR,-1.6112366318702698
carrot,TWN,-5.617576837539673
carrot,TZA,-7.5
carrot,UGA,0.0
carrot,UKR,3.4413846731185913
carrot,URY,-3.733329176902771
carrot,USA,-7.5
carrot,UZB,1.380013108253479
carrot,VEN,-5.1122236251831055
carrot,VNM,-6.260405540466309
carrot,VUT,-4.048655867576599
carrot,YEM,-2.4052942395210266
carrot,ZAF,-2.0577704906463623
carrot,ZMB,-7.5
carrot,ZWE,-3.8924310207366943
cassava,AGO,-3.2977328300476074
cassava,ARG,-4.525981426239014
cassava,ATG,-3.1698060035705566
cassava,BDI,-2.171040892601013
cassava,BEN,-2.6727951765060425
cassava,BFA,-3.335871934890747
cassava,BGD,-1.9996536374092102
cassava,BHS,-2.725996255874634
cassava,BLZ,-4.150604486465454
cassava,BOL,-1.51614248752594
cassava,BRA,-1.3102675080299377
cassava,BRB,-7.5
cassava,BRN,-7.5
cassava,BTN,7.5
cassava,BWA,-7.5
cassava,CAF,-3.5568398237228394
cassava,CHN,-3.2706674337387085
cassava,CIV,-0.816637396812439
cassava,CMR,-3.25644314289093
cassava,COD,-3.407281994819641
cassava,COG,-3.2583237886428833
cassava,COL,-3.3791006803512573
cassava,COM,-3.44354510307312
cassava,CPV,-7.5
cassava,CRI,-3.1389994621276855
cassava,CUB,-3.537721037864685
cassava,DOM,-2.009024500846863
cassava,ECU,-1.09525465965271
cassava,ETH,-3.380415678024292
cassava,FJI,-6.0745086669921875
cassava,GAB,-3.589145302772522
cassava,GHA,-2.318265676498413
cassava,GIN,-0.7022306025028229
cassava,GMB,-3.5934051275253296
cassava,GNB,-3.366592049598694
cassava,GNQ,-3.646594762802124
cassava,GRD,-0.0
cassava,GTM,-3.7426950931549072
cassava,GUF,-0.0
cassava,GUY,-7.5
cassava,HND,-6.770157814025879
cassava,HTI,-3.5756261348724365
cassava,IDN,-3.3292545080184937
cassava,IND,-1.7782419919967651
cassava,JAM,-5.320896863937378
cassava,KEN,-3.5074872970581055
cassava,KHM,-3.0802762508392334
cassava,LAO,-2.665067672729492
cassava,LBR,-3.4771403074264526
cassava,LKA,-2.763230323791504
cassava,MDG,-3.2812544107437134
cassava,MEX,-1.4801771640777588
cassava,MLI,-4.304921627044678
cassava,MMR,-3.399871826171875
cassava,MOZ,-1.7975453734397888
cassava,MUS,-5.535473346710205
cassava,MWI,-5.934790134429932
cassava,MYS,-3.3161237239837646
cassava,NAM,-3.2876505851745605
cassava,NER,-4.038508892059326
cassava,NGA,-3.6616780757904053
cassava,NIC,-1.1033146977424622
cassava,NPL,-1.2457406222820282
cassava,PAK,-1.5095219612121582
cassava,PAN,-5.24985408782959
cassava,PER,-1.1973928213119507
cassava,PHL,-1.140360414981842
cassava,PNG,-3.1309657096862793
cassava,PRI,-3.6148316860198975
cassava,PRY,-0.5465270280838013
cassava,RWA,-2.341930627822876
cassava,SDN,-3.4080086946487427
cassava,SEN,-2.33871066570282
cassava,SLB,-2.6214170455932617
cassava,SLE,-3.4680051803588867
cassava,SLV,2.108532667160034
cassava,SOM,-3.381488800048828
cassava,SSD,-3.041210174560547
cassava,STP,-3.2476922273635864
cassava,SUR,-7.5
cassava,SWZ,-3.3090076446533203
cassava,TCD,-3.4429463148117065
cassava,TGO,-0.7163432836532593
cassava,THA,-0.5087420344352722
cassava,TLS,-2.4750462770462036
cassava,TTO,-4.631682872772217
cassava,TWN,-2.908775806427002
cassava,TZA,-0.5174005329608917
cassava,UGA,-3.6813619136810303
cassava,URY,2.08184814453125
cassava,USA,-0.0
cassava,VEN,-3.167309880256653
cassava,VNM,-2.843121290206909
cassava,ZAF,-3.493476629257202
cassava,ZMB,-4.489109516143799
cassava,ZWE,-3.1880027055740356
chickpea,AFG,-1.1634114980697632
chickpea,AGO,-1.1842814683914185
chickpea,ALB,-1.1334352493286133
chickpea,ARE,-0.0
chickpea,ARG,-1.1501384973526
chickpea,ARM,-0.9056665301322937
chickpea,AUS,-0.4015375077724457
chickpea,AUT,-0.9929262399673462
chickpea,AZE,-0.9438382983207703
chickpea,BDI,-1.1881262063980103
chickpea,BEL,3.4622678458690643
chickpea,BEN,-1.138225018978119
chickpea,BFA,-1.1667513251304626
chickpea,BGD,-0.5311226546764374
chickpea,BGR,-1.0315253138542175
chickpea,BHS,-7.5
chickpea,BIH,3.2649357318878174
chickpea,BLR,3.319963961839676
chickpea,BLZ,-1.141771674156189
chickpea,BOL,7.5
chickpea,BRA,-1.168171763420105
chickpea,BRB,-7.5
chickpea,BRN,0.0
chickpea,BTN,-1.0625774264335632
chickpea,BWA,-1.1867552995681763
chickpea,CAF,-1.1209701895713806
chickpea,CAN,-0.6557933688163757
chickpea,CHE,-0.6536611616611481
chickpea,CHL,-1.0653194785118103
chickpea,CHN,-0.8028201162815094
chickpea,CIV,-1.1289462447166443
chickpea,CMR,-1.159106433391571
chickpea,COD,-1.1961029171943665
chickpea,COG,-1.1886459589004517
chickpea,COL,7.5
chickpea,COM,-1.135949432849884
chickpea,CPV,-1.2008612155914307
chickpea,CRI,-1.166768729686737
chickpea,CUB,-1.098283588886261
chickpea,CYP,2.776280403137207
chickpea,CZE,-0.8388313055038452
chickpea,DEU,-0.7617993950843811
chickpea,DJI,-7.5
chickpea,DNK,-0.7241106033325195
chickpea,DOM,-0.0
chickpea,DZA,-1.1498451232910156
chickpea,ECU,-1.1258862018585205
chickpea,EGY,-1.1244813203811646
chickpea,ERI,-1.1461424827575684
chickpea,ESP,-0.48867371678352356
chickpea,EST,-0.9917679131031036
chickpea,ETH,-1.0068433284759521
chickpea,FIN,3.3077449202537537
chickpea,FJI,-7.5
chickpea,FRA,-0.8564525246620178
chickpea,GAB,-7.5
chickpea,GBR,-0.9266967475414276
chickpea,GEO,-1.058066189289093
chickpea,GHA,-1.1637186408042908
chickpea,GIN,-1.1061770915985107
chickpea,GMB,-1.152366578578949
chickpea,GNB,-1.1776922345161438
chickpea,GNQ,7.5
chickpea,GRC,-3.014510989189148
chickpea,GRD,-7.5
chickpea,GTM,-1.1287320852279663
chickpea,GUF,7.5
chickpea,GUY,-7.5
chickpea,HND,-1.3771623969078064
chickpea,HRV,3.2588743567466736
chickpea,HTI,-1.183983564376831
chickpea,HUN,-1.0320308804512024
chickpea,IDN,-1.1599916815757751
chickpea,IND,-1.1565839648246765
chickpea,IRL,-0.6621539890766144
chickpea,IRN,-0.3218791335821152
chickpea,IRQ,7.5
chickpea,ISR,-3.400376558303833
chickpea,ITA,-0.9977702796459198
chickpea,JAM,-7.5
chickpea,JOR,-2.1232385635375977
chickpea,JPN,-0.6485260128974915
chickpea,KAZ,-1.1068583130836487
chickpea,KEN,-0.11681901663541794
chickpea,KGZ,-0.9989364147186279
chickpea,KHM,-1.0651330351829529
chickpea,KOR,-0.8187684714794159
chickpea,LAO,-0.9436661005020142
chickpea,LBN,-1.5686433911323547
chickpea,LBR,-4.316953361034393
chickpea,LBY,7.5
chickpea,LKA,-1.0738292932510376
chickpea,LSO,-1.154759407043457
chickpea,LTU,-0.9311871528625488
chickpea,LUX,-0.9856367707252502
chickpea,LVA,-0.8336427807807922
chickpea,MAR,-0.828969269990921
chickpea,MDA,-0.973045140504837
chickpea,MDG,-1.064925491809845
chickpea,MEX,-1.1718706488609314
chickpea,MKD,-0.990079790353775
chickpea,MLI,-1.129228115081787
chickpea,MMR,-1.103796660900116
chickpea,MNE,-0.8555448949337006
chickpea,MNG,0.0
chickpea,MOZ,-1.1552473306655884
chickpea,MRT,-1.1800273060798645
chickpea,MWI,3.205947995185852
chickpea,MYS,3.2484686970710754
chickpea,NAM,-1.0511723756790161
chickpea,NER,-7.5
chickpea,NGA,-1.1522974371910095
chickpea,NIC,3.185634434223175
chickpea,NLD,-0.9516079425811768
chickpea,NOR,-1.0233768224716187
chickpea,NPL,-0.6430918872356415
chickpea,NZL,-7.5
chickpea,OMN,-0.0
chickpea,PAK,-1.1836388111114502
chickpea,PAN,-1.186489462852478
chickpea,PER,3.1784406304359436
chickpea,PHL,-1.1094596982002258
chickpea,PNG,-7.5
chickpea,POL,3.293960392475128
chickpea,PRI,7.5
chickpea,PRT,-1.065721333026886
chickpea,PRY,-1.1724900007247925
chickpea,PSE,-2.1917097568511963
chickpea,ROU,-1.0328468680381775
chickpea,RUS,-1.08137708902359
chickpea,RWA,-1.1760571599006653
chickpea,SAU,-0.9594439268112183
chickpea,SDN,-1.1479775309562683
chickpea,SEN,-1.1111832857131958
chickpea,SLB,-1.0885016322135925
chickpea,SLE,-1.1520892977714539
chickpea,SLV,3.1903528571128845
chickpea,SOM,-1.173140823841095
chickpea,SRB,-0.9248068034648895
chickpea,SSD,-1.1095678806304932
chickpea,SUR,0.0
chickpea,SVK,-0.8784016370773315
chickpea,SVN,3.327997922897339
chickpea,SWE,-7.5
chickpea,SWZ,-1.1347795128822327
chickpea,SYR,-1.1331541538238525
chickpea,TCD,-1.1761683225631714
chickpea,TGO,-1.1754261255264282
chickpea,THA,-1.0944738388061523
chickpea,TJK,-1.6598212122917175
chickpea,TKM,-1.0420641899108887
chickpea,TLS,3.2370816469192505
chickpea,TTO,-7.5
chickpea,TUN,-0.8631168305873871
chickpea,TUR,-0.7970553040504456
chickpea,TWN,-0.9167006611824036
chickpea,TZA,-1.0753114223480225
chickpea,UGA,-1.1367030143737793
chickpea,UKR,-1.1162556409835815
chickpea,URY,-1.0520698428153992
chickpea,USA,-0.5159432291984558
chickpea,UZB,-1.0104936361312866
chickpea,VEN,-7.5
chickpea,VNM,3.2322258353233337
chickpea,YEM,-2.1050323247909546
chickpea,ZAF,-1.3994839191436768
chickpea,ZMB,-1.1466174125671387
chickpea,ZWE,-1.2734148502349854
citrus,AFG,-2.217473030090332
citrus,AGO,-2.512117624282837
citrus,ALB,-0.5885649472475052
citrus,ARG,2.5636608600616455
citrus,AUS,-4.966106653213501
citrus,AZE,-1.4516938924789429
citrus,BDI,-0.0
citrus,BEN,-3.3298490047454834
citrus,BFA,1.714941143989563
citrus,BGD,5.58519721031189
citrus,BGR,-0.0
citrus,BHS,2.2485387921333313
citrus,BIH,-6.80367112159729
citrus,BLZ,2.0482338666915894
citrus,BOL,-4.0894389152526855
citrus,BRA,2.0667529106140137
citrus,BTN,0.5311760604381561
citrus,BWA,-0.647760659456253
citrus,CAF,-5.004914283752441
citrus,CHL,-5.669488906860352
citrus,CHN,-7.5
citrus,CIV,-0.692101001739502
citrus,CMR,-4.607388973236084
citrus,COD,-0.9779849052429199
citrus,COG,-4.905747890472412
citrus,COL,0.9961548447608948
citrus,COM,-0.0
citrus,CPV,-0.0
citrus,CRI,7.5
citrus,CUB,-2.5008209943771362
citrus,CYP,-1.199440360069275
citrus,DOM,7.5
citrus,DZA,-7.364392518997192
citrus,ECU,2.16503643989563
citrus,EGY,-0.0
citrus,ERI,-0.0
citrus,ESP,-1.5263355374336243
citrus,ETH,1.1551933288574219
citrus,FJI,-7.5
citrus,FRA,-0.7145302146673203
citrus,GAB,-6.092336893081665
citrus,GEO,-1.115795373916626
citrus,GHA,-1.676186203956604
citrus,GIN,1.3049340844154358
citrus,GRC,4.286648750305176
citrus,GTM,-0.2564408630132675
citrus,GUY,-7.5
citrus,HND,7.5
citrus,HRV,-5.021363973617554
citrus,HTI,-2.2557615637779236
citrus,IDN,-7.5
citrus,IND,-0.8739192485809326
citrus,IRN,-5.107968330383301
citrus,IRQ,-0.0745348259806633
citrus,ISR,-7.5
citrus,ITA,-3.4342841058969498
citrus,JAM,-7.5
citrus,JOR,-0.49394679069519043
citrus,JPN,-7.5
citrus,KEN,5.741440773010254
citrus,KHM,-2.924021005630493
citrus,KOR,1.71455916762352
citrus,LAO,-2.458691716194153
citrus,LBN,-7.5
citrus,LBR,-4.344920873641968
citrus,LBY,0.9674305319786072
citrus,LKA,3.6475077867507935
citrus,LSO,-0.0
citrus,MAR,1.3173483610153198
citrus,MDG,-4.966446399688721
citrus,MEX,2.9356582164764404
citrus,MKD,-0.0
citrus,MLI,2.256948471069336
citrus,MLT,-7.5
citrus,MMR,-0.0
citrus,MNE,1.007239580154419
citrus,MOZ,-2.9641993045806885
citrus,MRT,-0.0
citrus,MUS,-2.8918122053146362
citrus,MWI,0.03518432378768921
citrus,MYS,0.6651172041893005
citrus,NAM,-2.363901734352112
citrus,NER,-0.0
citrus,NGA,-4.411635398864746
citrus,NIC,3.573823854327202
citrus,NPL,1.2878797054290771
citrus,NZL,3.332187294960022
citrus,OMN,7.5
citrus,PAK,-0.6870028600096703
citrus,PAN,4.286198973655701
citrus,PER,6.33682107925415
citrus,PHL,3.4962105751037598
citrus,PNG,-0.0
citrus,PRI,-7.168878555297852
citrus,PRT,-7.160742282867432
citrus,PRY,-3.0824029445648193
citrus,PSE,-3.2917237281799316
citrus,RUS,-2.0767412781715393
citrus,RWA,0.31377350725233555
citrus,SAU,-1.8002021312713623
citrus,SDN,0.66055828332901
citrus,SEN,0.4902479946613312
citrus,SLE,-1.8556249141693115
citrus,SLV,3.7323001325130463
citrus,SOM,-2.7708481550216675
citrus,SSD,-4.627837657928467
citrus,SUR,-7.5
citrus,SVN,-0.0
citrus,SWZ,-4.683278560638428
citrus,SYR,0.592534601688385
citrus,TGO,1.9263578653335571
citrus,THA,-7.281729459762573
citrus,TJK,-7.5
citrus,TKM,-0.0
citrus,TLS,0.6319628609344363
citrus,TTO,-4.278690576553345
citrus,TUN,-0.18756870925426483
citrus,TUR,1.968997597694397
citrus,TWN,-0.0
citrus,TZA,-5.108950614929199
citrus,UGA,-0.0
citrus,URY,-1.6673157811164856
citrus,USA,-1.4988081455230713
citrus,UZB,-6.857304334640503
citrus,VEN,-0.45835384726524353
citrus,VNM,-5.358180522918701
citrus,VUT,-0.0
citrus,YEM,-4.595009088516235
citrus,ZAF,-3.464766263961792
citrus,ZMB,-2.578670024871826
citrus,ZWE,-0.9144332110881805
cocoa,AGO,-1.8229116201400757
cocoa,BDI,-4.7073270082473755
cocoa,BEN,-4.274071455001831
cocoa,BLZ,-5.339615821838379
cocoa,BOL,-3.4217437505722046
cocoa,BRA,-4.9627685546875
cocoa,BRN,2.8810629844665527
cocoa,CAF,-1.2550755739212036
cocoa,CIV,-3.052107095718384
cocoa,CMR,-3.9286434650421143
cocoa,COD,-5.669254779815674
cocoa,COG,-2.8235974311828613
cocoa,COL,-4.318233251571655
cocoa,COM,-7.5
cocoa,CRI,-1.9303327202796936
cocoa,CUB,-2.748927593231201
cocoa,DOM,-3.726658821105957
cocoa,ECU,-5.243113279342651
cocoa,FJI,-7.5
cocoa,GAB,-1.3453592658042908
cocoa,GHA,-3.9585448503494263
cocoa,GIN,-2.989727735519409
cocoa,GNQ,-1.5208744406700134
cocoa,GRD,-6.850660800933838
cocoa,GTM,-7.449557542800903
cocoa,GUF,-0.0
cocoa,GUY,-3.998746633529663
cocoa,HND,-3.9176197052001953
cocoa,HTI,-3.053846836090088
cocoa,IDN,-3.644247055053711
cocoa,IND,-3.7928357124328613
cocoa,JAM,-1.5901899337768555
cocoa,KEN,-6.302260398864746
cocoa,KHM,-3.1465799808502197
cocoa,LAO,-0.0
cocoa,LBR,-2.031498074531555
cocoa,LKA,-7.5
cocoa,MDG,-5.638906002044678
cocoa,MEX,-4.8887388706207275
cocoa,MWI,-7.5
cocoa,MYS,-1.0748046040534973
cocoa,NGA,-2.4437040090560913
cocoa,NIC,-2.172527551651001
cocoa,PAN,-1.5915390253067017
cocoa,PER,-7.5
cocoa,PHL,-2.6487202644348145
cocoa,PNG,-3.7100342512130737
cocoa,PRY,-0.0
cocoa,RWA,-5.745144367218018
cocoa,SLB,-3.258192777633667
cocoa,SLE,-2.7108993530273438
cocoa,SLV,-3.936378836631775
cocoa,SSD,-3.034774899482727
cocoa,STP,-7.5
cocoa,SUR,-1.2404977083206177
cocoa,TGO,-6.880814790725708
cocoa,THA,7.5
cocoa,TLS,-0.6729160100221634
cocoa,TTO,-1.7246816754341125
cocoa,TZA,-3.976247549057007
cocoa,UGA,-3.7960256338119507
cocoa,VEN,-3.4667712450027466
cocoa,VNM,-4.3206164836883545
cocoa,VUT,-5.568339824676514
coconut,AGO,-1.5911929607391357
coconut,BDI,-2.251793384552002
coconut,BEN,-1.4503172636032104
coconut,BGD,-2.711748719215393
coconut,BHS,-7.5
coconut,BLZ,-1.6503852009773254
coconut,BOL,-2.649822950363159
coconut,BRA,-3.2035319805145264
coconut,BRB,-7.5
coconut,BRN,-1.6653782725334167
coconut,CAF,7.5
coconut,CHN,-7.5
coconut,CIV,-1.5483583211898804
coconut,CMR,-1.591968595981598
coconut,COD,-1.5431478023529053
coconut,COG,-1.588675856590271
coconut,COL,-6.148101806640625
coconut,COM,-1.56877863407135
coconut,CPV,-1.7090641260147095
coconut,CRI,-2.544659733772278
coconut,CUB,-1.7946150302886963
coconut,DOM,-4.408339858055115
coconut,ECU,-2.0452202558517456
coconut,FJI,-4.415112495422363
coconut,GAB,-1.5982182621955872
coconut,GHA,-1.7337642312049866
coconut,GIN,-1.5600138306617737
coconut,GNB,-1.5770951509475708
coconut,GNQ,-1.5370853543281555
coconut,GRD,-7.5
coconut,GTM,-1.7110835313796997
coconut,GUF,2.467959403991699
coconut,GUY,-1.1932583451271057
coconut,HND,-2.0010470151901245
coconut,HTI,-1.612734317779541
coconut,IDN,-1.5094406008720398
coconut,IND,-1.886276364326477
coconut,JAM,-1.9204744696617126
coconut,KEN,-0.7286471724510193
coconut,KHM,-1.875494360923767
coconut,LAO,-1.9888206124305725
coconut,LBR,-1.6004678010940552
coconut,LKA,-1.745671808719635
coconut,MDG,-1.493099331855774
coconut,MEX,-1.687415361404419
coconut,MMR,-2.0531842708587646
coconut,MOZ,-1.2316410541534424
coconut,MUS,-1.4035422801971436
coconut,MWI,-2.416593313217163
coconut,MYS,-2.311468243598938
coconut,NGA,-1.825109601020813
coconut,NIC,-1.673202097415924
coconut,OMN,-7.5
coconut,PAK,-2.0250680446624756
coconut,PAN,-1.4668887257575989
coconut,PER,-2.8953070640563965
coconut,PHL,-0.9205460548400879
coconut,PNG,-1.9147790670394897
coconut,PRI,-3.4921094179153442
coconut,PRY,-2.5142159461975098
coconut,SEN,-1.5417861342430115
coconut,SLB,-1.7400063872337341
coconut,SLE,-0.6027659475803375
coconut,SLV,-3.2972166538238525
coconut,SOM,-1.6188102960586548
coconut,STP,-1.7312726974487305
coconut,SUR,-7.5
coconut,TGO,-1.5269671082496643
coconut,THA,-2.0738327503204346
coconut,TLS,-2.019729733467102
coconut,TTO,-1.9809277653694153
coconut,TWN,-2.0324552059173584
coconut,TZA,-1.6994409561157227
coconut,VEN,-2.403813600540161
coconut,VNM,-4.464982509613037
coconut,VUT,-1.8435190320014954
coconut,ZAF,-7.5
coffee,AGO,-1.417431354522705
coffee,ARG,7.5
